cnty_fips,percent_inactive,percent_smoking,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,FIPS_x,NonVetsDisabilty,FIPS_y,VetsDisabilty
30059,20.5,15.5,37.7,9.3,4.1,36.4,30059,87.0,30059,0.0
30061,19.5,18.6,39.1,10.4,4.8,37.8,30061,350.0,30061,51.0
30063,16.2,13.4,24.2,5.4,2.6,27.5,30063,6662.0,30063,595.0
30065,23.4,18.2,36.9,9.5,4.3,36.7,30065,323.0,30065,48.0
30067,16.5,15.3,30.7,7.6,3.4,34.5,30067,637.0,30067,65.0
30069,22.3,16.3,34.7,10.0,4.4,35.2,30069,3.0,30069,0.0
30071,28.0,18.5,35.3,8.8,4.2,33.2,30071,309.0,30071,68.0
30073,23.2,18.1,33.0,8.3,3.9,33.2,30073,339.0,30073,19.0
30075,19.6,15.7,35.0,9.1,4.0,35.7,30075,106.0,30075,0.0
30077,23.2,19.9,32.6,8.0,3.6,33.5,30077,388.0,30077,149.0
30079,21.2,18.1,38.3,11.5,5.3,36.7,30079,79.0,30079,19.0
30081,18.6,15.8,33.5,8.5,3.8,36.2,30081,3145.0,30081,352.0
30083,27.9,17.5,28.8,6.3,2.8,29.8,30083,711.0,30083,3.0
30085,31.6,29.4,37.1,8.5,4.8,29.1,30085,645.0,30085,46.0
30087,23.1,20.7,32.2,8.1,4.1,31.1,30087,635.0,30087,46.0
30089,18.1,19.4,40.2,11.0,5.2,37.4,30089,1079.0,30089,96.0
30091,24.5,16.6,33.3,8.3,3.7,32.8,30091,310.0,30091,13.0
30093,19.6,17.8,31.6,7.3,3.4,31.6,30093,3466.0,30093,267.0
30095,24.9,15.1,32.2,7.6,3.4,34.1,30095,436.0,30095,92.0
30097,22.6,15.4,33.8,8.6,3.8,34.8,30097,153.0,30097,44.0
30099,20.0,16.8,31.7,8.5,3.9,32.4,30099,295.0,30099,40.0
30101,21.5,19.7,31.1,7.7,3.7,32.5,30101,317.0,30101,36.0
30103,20.5,15.5,37.5,9.5,4.3,36.6,30103,54.0,30103,8.0
30105,24.8,18.6,36.2,9.0,4.2,33.3,30105,494.0,30105,66.0
30107,21.3,20.2,35.5,10.0,4.8,36.1,30107,57.0,30107,2.0
30109,18.2,16.0,34.4,8.8,3.9,34.4,30109,60.0,30109,15.0
30111,21.9,17.0,30.6,6.2,2.9,29.9,30111,9117.0,30111,1342.0
38001,20.0,17.3,38.6,9.6,4.2,36.3,38001,127.0,38001,10.0
38003,21.7,15.5,34.6,7.7,3.3,34.3,38003,475.0,38003,29.0
38005,30.4,28.5,39.0,10.0,5.1,32.3,38005,465.0,38005,41.0
38007,19.5,16.1,35.8,8.2,3.4,34.6,38007,24.0,38007,0.0
38009,24.6,15.8,37.0,8.3,3.5,36.0,38009,342.0,38009,70.0
38011,22.4,17.2,35.5,8.2,3.6,34.2,38011,148.0,38011,9.0
38013,25.2,16.6,35.9,7.9,3.3,35.1,38013,78.0,38013,2.0
38015,21.4,14.5,29.9,6.2,2.7,31.6,38015,4376.0,38015,477.0
38017,19.5,15.2,26.6,4.9,2.3,27.2,38017,7708.0,38017,657.0
38019,20.4,15.9,39.3,9.4,4.0,37.8,38019,131.0,38019,6.0
38021,18.6,15.1,35.0,7.6,3.2,33.8,38021,236.0,38021,26.0
38023,21.5,18.4,40.1,9.7,4.2,37.8,38023,84.0,38023,3.0
38025,26.7,18.7,32.7,7.3,3.2,32.9,38025,277.0,38025,50.0
38027,27.7,17.9,37.2,9.0,4.0,36.2,38027,180.0,38027,12.0
38029,25.8,16.5,41.3,9.9,4.3,37.1,38029,128.0,38029,16.0
38031,23.3,16.4,36.0,8.3,3.6,34.9,38031,206.0,38031,5.0
38033,23.9,16.5,37.8,9.0,3.8,35.7,38033,122.0,38033,5.0
38035,22.2,15.7,27.2,5.6,2.5,26.7,38035,3112.0,38035,323.0
38037,24.6,17.3,41.8,10.6,4.5,38.1,38037,66.0,38037,9.0
38039,21.1,15.1,39.6,9.1,3.8,37.1,38039,37.0,38039,7.0
38041,21.6,18.5,37.8,9.1,3.9,34.6,38041,146.0,38041,8.0
38043,30.3,18.8,40.0,10.0,4.3,36.4,38043,94.0,38043,14.0
38045,24.3,16.4,39.8,9.9,4.2,37.3,38045,174.0,38045,10.0
38047,26.0,16.3,38.6,9.6,4.1,37.5,38047,71.0,38047,2.0
38049,27.0,17.7,36.4,8.3,3.6,35.1,38049,262.0,38049,42.0
38051,25.4,17.5,42.6,10.9,4.8,39.8,38051,81.0,38051,3.0
38053,24.5,20.0,26.2,5.5,2.5,26.4,38053,813.0,38053,49.0
38055,25.9,17.0,39.8,8.5,3.6,35.4,38055,365.0,38055,14.0
38057,24.7,16.9,36.8,8.2,3.5,34.4,38057,438.0,38057,9.0
38059,21.9,17.1,32.4,6.6,2.9,34.0,38059,1201.0,38059,217.0
38061,27.9,22.2,31.6,6.6,3.1,29.6,38061,816.0,38061,45.0
38063,21.6,16.2,38.6,9.0,3.8,36.7,38063,140.0,38063,8.0
38065,23.9,17.4,37.2,9.0,3.8,36.2,38065,47.0,38065,0.0
38067,24.5,17.8,37.3,8.9,3.8,35.5,38067,339.0,38067,42.0
38069,22.8,16.2,39.9,8.7,3.8,34.5,38069,121.0,38069,5.0
38071,23.8,19.3,34.3,8.1,3.7,33.1,38071,1166.0,38071,41.0
38073,24.7,17.1,36.5,8.3,3.6,34.6,38073,265.0,38073,24.0
38075,23.1,16.5,37.0,7.8,3.3,35.6,38075,115.0,38075,24.0
38077,23.8,16.3,30.8,7.4,3.3,31.5,38077,822.0,38077,87.0
38079,31.1,29.6,41.6,9.2,5.1,33.2,38079,1099.0,38079,55.0
38081,27.1,16.2,34.9,7.7,3.2,35.6,38081,180.0,38081,39.0
38083,25.9,16.8,43.9,10.7,4.6,38.9,38083,28.0,38083,7.0
38085,25.7,34.4,38.3,9.5,5.7,30.0,38085,387.0,38085,17.0
38087,21.2,15.9,37.4,9.0,3.8,36.7,38087,51.0,38087,0.0
38089,22.5,18.1,31.1,6.2,2.8,30.9,38089,1275.0,38089,156.0
38091,22.8,14.4,36.8,8.5,3.5,35.5,38091,72.0,38091,9.0
38093,27.7,17.9,32.8,7.5,3.4,33.4,38093,1836.0,38093,154.0
38095,23.2,19.1,41.5,9.7,4.3,37.8,38095,161.0,38095,0.0
38097,19.2,15.7,33.2,7.2,3.1,32.9,38097,407.0,38097,37.0
38099,23.9,18.7,36.5,8.7,3.9,33.9,38099,644.0,38099,38.0
38101,26.0,16.0,29.5,5.2,2.4,27.6,38101,3492.0,38101,366.0
38103,20.5,15.9,40.0,9.4,4.0,36.7,38103,165.0,38103,48.0
38105,25.8,18.8,27.3,5.0,2.3,26.7,38105,2076.0,38105,196.0
41001,23.7,16.0,37.5,8.9,4.2,36.3,41001,1218.0,41001,302.0
41049,21.3,19.2,32.3,8.1,4.1,30.7,41049,769.0,41049,106.0
41059,25.0,17.7,28.7,7.0,3.5,28.3,41059,6133.0,41059,595.0
41061,19.6,16.0,33.0,7.6,3.6,31.6,41061,1902.0,41061,218.0
41063,21.2,14.3,37.5,8.8,4.0,36.5,41063,535.0,41063,23.0
46013,25.2,16.3,32.1,6.5,2.9,32.4,46013,1948.0,46013,157.0
46019,24.8,18.6,35.0,8.2,3.7,33.8,46019,699.0,46019,74.0
46021,18.6,14.1,36.9,9.3,3.9,35.6,46021,62.0,46021,8.0
46025,21.4,17.5,34.9,8.5,3.7,32.9,46025,133.0,46025,11.0
46029,25.7,18.3,31.2,7.5,3.4,28.9,46029,1585.0,46029,71.0
46031,31.7,30.5,37.3,10.1,5.8,32.1,46031,211.0,46031,33.0
46037,23.7,18.5,38.0,9.9,4.4,35.6,46037,232.0,46037,5.0
46039,26.2,16.7,31.5,7.9,3.4,33.0,46039,270.0,46039,9.0
46041,33.4,31.2,35.5,9.4,5.5,29.4,46041,257.0,46041,14.0
46045,25.6,16.1,32.6,8.1,3.5,32.4,46045,255.0,46045,7.0
46049,21.7,16.4,34.9,9.4,4.1,33.4,46049,71.0,46049,7.0
46051,22.2,16.2,33.0,7.9,3.4,32.9,46051,391.0,46051,17.0
46057,24.4,17.1,29.3,6.9,3.1,30.8,46057,147.0,46057,18.0
46063,22.1,15.8,31.8,7.2,3.1,32.0,46063,44.0,46063,0.0
46089,22.9,16.3,38.1,9.9,4.4,36.5,46089,89.0,46089,9.0
46091,20.9,15.3,31.8,7.7,3.3,32.2,46091,235.0,46091,22.0
46105,24.4,16.3,36.8,9.2,4.0,34.6,46105,115.0,46105,1.0
46107,23.3,15.2,36.4,9.3,4.0,35.6,46107,82.0,46107,29.0
46109,21.2,22.1,37.4,9.9,4.8,32.5,46109,296.0,46109,19.0
46115,22.9,15.5,32.6,7.7,3.3,33.4,46115,257.0,46115,23.0
46119,19.0,15.6,36.1,8.6,3.6,34.9,46119,46.0,46119,1.0
46129,24.5,17.3,34.8,8.8,4.0,34.3,46129,218.0,46129,46.0
46137,27.9,30.6,34.3,9.5,5.5,29.9,46137,128.0,46137,21.0
53001,23.5,17.0,28.0,7.1,3.5,30.2,53001,1198.0,53001,62.0
53003,17.9,18.0,36.3,8.7,4.1,36.7,53003,1794.0,53003,150.0
53005,20.4,14.0,29.1,6.2,2.9,32.3,53005,14166.0,53005,1346.0
53013,19.6,14.3,35.2,8.9,4.0,36.8,53013,281.0,53013,77.0
53017,19.0,15.4,30.3,7.3,3.4,31.9,53017,4042.0,53017,169.0
53019,17.3,18.4,39.3,10.5,5.0,37.4,53019,796.0,53019,136.0
53021,19.1,15.4,26.2,5.4,2.7,29.0,53021,5528.0,53021,287.0
53023,25.1,13.0,35.0,8.0,3.6,35.8,53023,224.0,53023,21.0
53025,23.5,16.5,30.8,6.9,3.4,34.0,53025,6133.0,53025,324.0
53043,20.6,14.6,37.5,8.7,4.0,37.9,53043,831.0,53043,100.0
53051,19.6,16.2,38.1,9.0,4.1,38.6,53051,1110.0,53051,121.0
53063,18.0,14.4,29.5,6.4,3.0,31.4,53063,35026.0,53063,5337.0
53065,19.7,17.0,36.2,8.7,4.1,35.0,53065,3785.0,53065,407.0
53071,18.2,14.1,29.5,6.8,3.1,30.4,53071,3710.0,53071,448.0
53075,17.1,13.2,22.4,4.7,2.3,24.6,53075,2567.0,53075,205.0
56033,19.7,16.5,32.9,6.9,3.1,31.3,56033,1295.0,56033,151.0
1003,22.8,16.1,39.2,8.0,3.5,37.9,1003,12661.0,1003,1358.0
1005,27.5,24.8,49.6,10.1,5.8,38.6,1005,1696.0,1005,168.0
1011,20.6,25.1,50.8,9.7,6.2,36.1,1011,703.0,1011,115.0
1013,29.9,20.9,49.9,9.4,5.2,39.6,1013,1407.0,1013,75.0
1023,27.2,20.2,52.2,10.3,5.6,40.0,1023,1394.0,1023,126.0
1025,28.0,21.8,51.1,9.8,5.5,38.0,1025,2334.0,1025,129.0
1031,30.6,19.0,41.2,8.0,3.9,35.3,1031,4311.0,1031,821.0
1035,30.3,22.0,51.1,10.9,5.9,39.5,1035,1137.0,1035,111.0
1039,30.4,20.1,46.3,9.6,4.6,40.6,1039,3142.0,1039,324.0
1041,23.9,21.1,46.0,9.1,4.6,39.7,1041,1414.0,1041,87.0
1045,27.0,19.7,42.3,8.4,4.2,37.8,1045,4642.0,1045,852.0
1053,31.0,23.5,46.5,9.7,5.2,35.1,1053,3392.0,1053,454.0
1061,27.9,22.7,45.7,10.3,4.9,40.7,1061,3124.0,1061,445.0
1067,23.6,19.6,47.9,9.5,4.8,38.9,1067,1496.0,1067,155.0
1069,32.9,19.7,45.5,8.4,4.3,36.5,1069,8706.0,1069,848.0
1097,28.1,19.7,42.5,8.0,4.2,36.5,1097,25510.0,1097,2515.0
1099,32.4,21.7,49.7,10.2,5.6,38.8,1099,1827.0,1099,106.0
1109,26.6,17.5,40.5,6.9,3.7,32.6,1109,2294.0,1109,156.0
1129,30.0,21.4,46.5,9.6,4.9,38.2,1129,1043.0,1129,113.0
1131,26.1,23.5,54.1,10.4,6.6,38.8,1131,1048.0,1131,29.0
12001,20.5,14.8,28.0,6.0,3.0,27.6,12001,14639.0,12001,1403.0
12003,32.6,24.7,36.2,7.3,3.6,32.5,12003,1802.0,12003,160.0
12005,29.1,20.2,35.7,7.9,3.7,33.5,12005,15849.0,12005,3476.0
12007,33.8,25.4,39.7,8.9,4.6,34.9,12007,2017.0,12007,124.0
12009,23.6,15.6,36.1,8.5,3.9,34.9,12009,38266.0,12009,6307.0
12013,34.5,24.8,38.5,9.4,4.6,36.9,12013,1387.0,12013,71.0
12015,20.4,16.3,43.8,11.8,5.1,41.2,12015,13294.0,12015,1304.0
12017,28.2,19.9,45.7,12.0,5.3,42.4,12017,11370.0,12017,1195.0
12019,27.0,19.3,33.9,7.0,3.3,30.4,12019,11565.0,12019,3731.0
12021,19.5,13.4,33.6,9.9,4.4,35.9,12021,12214.0,12021,675.0
12023,31.7,22.4,39.1,8.6,4.3,34.9,12023,6250.0,12023,825.0
12027,30.6,23.2,36.4,10.7,5.4,34.5,12027,2684.0,12027,113.0
12029,32.6,25.0,42.2,10.6,5.1,38.1,12029,1686.0,12029,248.0
12031,27.0,18.4,34.5,6.6,3.4,31.3,12031,57246.0,12031,8433.0
12033,26.4,18.6,35.3,7.1,3.6,31.8,12033,22137.0,12033,4027.0
12035,20.3,17.2,40.7,9.9,4.5,37.8,12035,5448.0,12035,1160.0
12037,28.3,22.4,40.6,10.2,5.0,36.5,12037,981.0,12037,18.0
12039,31.9,22.2,43.0,8.8,5.3,33.5,12039,3696.0,12039,286.0
12041,28.4,22.4,38.3,9.3,4.4,36.0,12041,1231.0,12041,82.0
12043,28.9,22.7,40.1,11.8,5.7,35.5,12043,568.0,12043,183.0
12045,28.5,19.7,42.7,9.6,4.5,37.5,12045,1200.0,12045,136.0
12047,30.3,27.9,41.6,9.6,5.3,34.4,12047,815.0,12047,38.0
12049,31.6,23.2,34.0,9.3,4.7,33.1,12049,1421.0,12049,12.0
12051,34.7,23.7,33.0,8.8,4.4,30.6,12051,2330.0,12051,92.0
12053,28.0,19.6,38.8,9.7,4.5,35.9,12053,14412.0,12053,2080.0
12055,27.8,18.0,42.8,12.4,5.7,38.2,12055,6966.0,12055,630.0
12057,22.0,16.1,30.9,6.3,3.1,30.4,12057,74487.0,12057,9551.0
12059,35.4,25.8,40.3,10.1,5.0,36.2,12059,1725.0,12059,151.0
12061,23.6,16.8,38.8,10.5,4.6,38.3,12061,7812.0,12061,670.0
12063,35.0,23.4,42.2,9.4,4.8,34.7,12063,3571.0,12063,239.0
12065,25.0,21.6,41.8,9.5,5.0,37.5,12065,803.0,12065,85.0
12067,29.7,26.2,37.2,9.3,4.6,32.2,12067,609.0,12067,27.0
12069,25.3,17.2,37.9,9.2,4.2,35.4,12069,20581.0,12069,3054.0
12071,21.7,15.6,35.7,9.6,4.2,34.3,12071,36118.0,12071,2946.0
12073,19.0,15.9,27.7,5.6,3.0,26.9,12073,16354.0,12073,1468.0
12075,31.4,22.9,40.9,10.8,5.1,35.8,12075,3437.0,12075,572.0
12077,29.5,25.2,38.4,8.2,4.1,33.7,12077,813.0,12077,28.0
12079,29.8,26.3,42.4,10.3,5.9,36.2,12079,944.0,12079,166.0
12081,21.4,16.0,36.1,9.5,4.3,35.1,12081,19570.0,12081,1451.0
12083,26.6,18.6,41.0,10.4,4.9,36.3,12083,20569.0,12083,2759.0
12087,21.7,15.7,32.9,8.0,3.5,33.7,12087,3161.0,12087,384.0
12089,23.3,16.9,36.0,7.8,3.6,36.0,12089,6557.0,12089,842.0
12091,24.7,17.4,32.9,6.6,3.1,30.8,12091,12137.0,12091,3375.0
12093,34.7,22.7,37.1,9.5,4.5,34.4,12093,2577.0,12093,248.0
12095,24.7,15.9,29.0,5.8,2.9,28.2,12095,76754.0,12095,6915.0
12097,25.0,17.1,31.9,6.3,3.1,30.4,12097,24693.0,12097,2700.0
12101,25.4,20.3,33.4,8.4,3.9,34.4,12101,36371.0,12101,4537.0
12103,17.3,17.3,37.4,8.5,4.0,36.4,12103,56370.0,12103,5372.0
12105,28.6,18.6,36.1,8.3,4.1,35.0,12105,45371.0,12105,3828.0
12107,32.3,25.2,41.4,11.1,5.6,38.8,12107,5595.0,12107,811.0
12109,20.7,14.2,33.6,7.1,3.1,33.0,12109,11034.0,12109,1665.0
12113,25.0,20.1,34.8,6.9,3.2,33.0,12113,10468.0,12113,2815.0
12115,19.1,13.3,37.2,10.0,4.4,34.3,12115,17509.0,12115,1881.0
12117,19.4,14.1,29.5,6.0,2.8,31.0,12117,21341.0,12117,1899.0
12119,18.9,13.1,48.3,13.4,5.5,42.8,12119,4057.0,12119,310.0
12121,31.6,22.8,39.6,9.3,4.4,37.2,12121,4212.0,12121,541.0
12123,31.4,24.8,43.8,9.5,4.8,34.6,12123,2117.0,12123,248.0
12125,25.0,26.2,39.4,8.7,4.4,34.5,12125,901.0,12125,34.0
12127,22.5,18.4,36.6,9.0,4.1,35.2,12127,39087.0,12127,4742.0
12129,24.1,21.2,35.0,7.2,3.4,33.0,12129,1734.0,12129,358.0
12131,25.7,18.5,37.5,7.9,3.6,34.8,12131,5289.0,12131,681.0
12133,31.4,27.3,39.4,9.6,4.8,34.8,12133,2034.0,12133,210.0
13001,21.4,23.8,41.5,9.8,4.9,37.1,13001,1115.0,13001,87.0
13003,18.2,25.3,38.7,9.3,4.9,34.7,13003,599.0,13003,74.0
13005,21.5,24.4,40.0,9.3,4.6,36.0,13005,940.0,13005,66.0
13007,21.9,21.0,46.1,11.0,6.0,38.1,13007,186.0,13007,10.0
13017,27.0,24.4,43.3,9.7,5.4,36.1,13017,799.0,13017,58.0
13019,23.1,23.6,40.7,9.4,4.5,36.8,13019,1580.0,13019,182.0
13025,23.6,25.0,40.4,9.7,4.6,38.0,13025,1615.0,13025,213.0
13027,23.7,21.9,44.1,9.9,5.2,37.1,13027,1064.0,13027,224.0
13029,21.7,16.3,31.1,5.4,2.5,29.8,13029,2189.0,13029,817.0
13037,21.5,25.6,47.1,9.1,5.5,35.2,13037,329.0,13037,6.0
13039,23.8,18.2,32.5,6.8,3.2,31.5,13039,3058.0,13039,768.0
13049,21.0,24.7,42.3,9.0,4.6,35.3,13049,1223.0,13049,106.0
13051,23.6,15.8,35.4,6.6,3.4,31.4,13051,19589.0,13051,2963.0
13061,22.5,22.1,54.8,12.2,7.0,40.7,13061,198.0,13061,43.0
13065,19.9,27.7,44.9,10.5,5.7,37.1,13065,551.0,13065,14.0
13069,26.9,24.1,38.2,8.1,4.2,33.9,13069,3253.0,13069,361.0
13071,27.9,23.8,38.5,9.1,4.7,35.1,13071,3566.0,13071,171.0
13075,24.9,23.0,42.3,8.8,4.6,37.2,13075,980.0,13075,66.0
13081,22.2,24.2,46.9,10.6,5.8,37.2,13081,1795.0,13081,75.0
13087,26.7,22.1,43.0,8.7,4.8,35.4,13087,2213.0,13087,114.0
13095,28.3,20.6,45.4,8.2,5.1,33.2,13095,6883.0,13095,1388.0
13099,22.1,23.7,47.6,10.2,5.9,37.6,13099,884.0,13099,30.0
13101,20.2,22.6,34.5,8.1,3.9,33.3,13101,294.0,13101,11.0
13127,28.0,17.4,38.8,8.2,3.9,36.5,13127,4987.0,13127,664.0
13131,22.4,20.5,41.9,9.2,4.6,36.5,13131,2580.0,13131,210.0
13155,20.1,22.5,41.8,9.0,4.6,35.4,13155,516.0,13155,24.0
13161,19.5,23.9,41.3,9.2,4.6,36.3,13161,1320.0,13161,178.0
13173,22.6,23.8,39.8,8.7,4.5,35.0,13173,543.0,13173,43.0
13177,20.5,17.0,35.3,6.2,3.0,33.4,13177,1596.0,13177,348.0
13179,31.8,19.4,34.3,5.2,3.0,29.2,13179,3527.0,13179,1842.0
13183,23.0,23.7,35.9,6.9,3.7,31.6,13183,1664.0,13183,428.0
13185,27.2,17.8,34.4,6.4,3.5,31.2,13185,5702.0,13185,962.0
13191,20.8,18.7,46.5,10.4,5.2,39.6,13191,1228.0,13191,214.0
13201,20.4,19.7,44.4,9.9,5.0,37.7,13201,386.0,13201,40.0
13205,22.7,24.4,45.0,9.4,5.4,35.0,13205,1946.0,13205,261.0
13229,22.8,22.3,40.2,8.9,4.2,37.0,13229,917.0,13229,150.0
13239,22.7,19.8,53.4,11.8,6.2,42.5,13239,267.0,13239,20.0
13243,20.1,24.4,53.2,12.6,7.8,39.4,13243,387.0,13243,62.0
13253,20.0,21.2,44.9,10.5,5.3,38.4,13253,817.0,13253,99.0
13259,19.9,21.9,34.7,7.3,4.3,28.9,13259,441.0,13259,79.0
13261,26.9,19.5,42.2,8.0,4.5,35.5,13261,1604.0,13261,37.0
13267,23.0,23.0,39.9,8.3,4.2,33.7,13267,1357.0,13267,138.0
13271,22.7,25.0,43.2,10.2,5.5,36.1,13271,597.0,13271,22.0
13273,22.4,24.4,48.3,10.4,6.3,37.2,13273,520.0,13273,60.0
13275,26.3,19.2,40.4,8.4,4.5,34.7,13275,3448.0,13275,458.0
13277,28.5,19.8,38.5,7.8,4.1,33.3,13277,2277.0,13277,111.0
13287,21.0,23.3,44.1,9.7,5.3,37.3,13287,645.0,13287,299.0
13299,24.4,23.1,42.9,9.2,4.8,35.8,13299,2124.0,13299,107.0
13305,24.2,22.6,39.5,8.4,4.2,35.4,13305,2713.0,13305,302.0
13307,20.5,20.4,46.4,10.6,5.6,38.6,13307,113.0,13307,15.0
13309,23.9,27.3,41.6,9.1,4.9,33.2,13309,459.0,13309,19.0
13315,25.8,23.5,43.1,9.3,4.8,35.2,13315,494.0,13315,21.0
13321,21.8,21.2,43.3,9.0,4.6,36.8,13321,1466.0,13321,134.0
22001,31.3,23.8,41.8,8.9,4.4,39.5,22001,5688.0,22001,342.0
22003,24.9,22.8,39.2,7.9,4.0,35.6,22003,1909.0,22003,12.0
22005,25.1,18.0,35.7,6.1,3.0,35.0,22005,8188.0,22005,551.0
22007,25.7,24.1,43.5,9.7,5.1,37.9,22007,1852.0,22007,110.0
22009,27.6,25.8,43.6,9.6,5.1,39.0,22009,5028.0,22009,146.0
22011,25.3,20.5,38.3,7.8,3.7,37.2,22011,3434.0,22011,515.0
22019,26.9,20.6,40.1,7.5,3.8,33.9,22019,13309.0,22019,1883.0
22021,19.0,23.8,43.3,9.4,4.7,39.1,22021,813.0,22021,56.0
22023,19.2,20.7,38.6,8.7,3.9,38.2,22023,318.0,22023,25.0
22025,20.7,24.0,43.5,9.3,4.9,38.0,22025,588.0,22025,42.0
22029,23.2,25.1,45.4,10.2,5.9,37.4,22029,1867.0,22029,194.0
22033,26.5,15.2,38.5,6.5,3.5,31.8,22033,32502.0,22033,2201.0
22037,23.0,20.8,45.2,8.4,4.4,38.0,22037,1264.0,22037,45.0
22039,27.1,26.0,42.6,9.6,5.2,37.3,22039,4429.0,22039,38.0
22043,25.2,22.9,38.7,8.0,3.8,36.0,22043,1429.0,22043,314.0
22045,30.7,22.8,40.1,8.5,4.5,37.0,22045,6012.0,22045,260.0
22047,27.0,22.0,43.9,8.1,4.5,37.2,22047,2181.0,22047,57.0
22051,24.5,16.6,38.1,7.6,3.8,36.4,22051,31925.0,22051,1978.0
22053,24.8,21.9,39.8,8.5,4.1,36.6,22053,3013.0,22053,121.0
22055,24.3,17.9,35.4,6.7,3.3,33.8,22055,13112.0,22055,1071.0
22057,33.0,21.9,38.6,8.2,4.0,36.2,22057,8525.0,22057,235.0
22059,23.3,22.5,39.6,8.4,4.0,37.3,22059,900.0,22059,90.0
22063,27.1,20.1,34.8,6.9,3.1,34.9,22063,7933.0,22063,1068.0
22069,24.9,21.0,41.8,8.6,4.8,35.4,22069,2378.0,22069,198.0
22071,21.7,18.2,40.8,7.0,4.3,34.2,22071,26985.0,22071,1209.0
22075,19.7,20.1,37.1,7.5,3.8,35.2,22075,1684.0,22075,100.0
22077,23.9,21.5,45.6,9.7,5.1,40.0,22077,2985.0,22077,146.0
22079,30.3,20.5,41.6,8.0,4.2,37.6,22079,10509.0,22079,1320.0
22081,19.7,23.3,47.0,9.8,5.4,38.6,22081,860.0,22081,31.0
22085,22.6,22.6,43.3,10.2,5.0,38.8,22085,1924.0,22085,116.0
22087,24.5,22.8,37.2,7.6,3.9,36.4,22087,4543.0,22087,172.0
22089,22.7,17.3,36.2,6.7,3.3,35.5,22089,3939.0,22089,269.0
22091,20.2,22.1,45.1,9.6,5.5,37.9,22091,1517.0,22091,3.0
22093,23.1,20.4,44.1,8.4,4.7,35.9,22093,1049.0,22093,47.0
22095,28.1,18.9,43.2,7.3,4.2,35.0,22095,3194.0,22095,202.0
22097,29.8,24.1,45.9,9.4,5.3,38.5,22097,5609.0,22097,483.0
22099,23.6,21.9,41.6,8.2,4.2,36.1,22099,3463.0,22099,359.0
22101,30.5,22.3,42.3,9.2,4.9,38.3,22101,4834.0,22101,140.0
22103,21.8,16.7,37.1,7.1,3.3,38.3,22103,18978.0,22103,1101.0
22105,29.8,21.3,40.1,7.5,4.0,34.0,22105,14554.0,22105,944.0
22107,20.5,24.1,55.4,12.9,7.6,42.9,22107,174.0,22107,7.0
22109,31.2,22.0,41.9,8.2,4.1,37.9,22109,9483.0,22109,468.0
22113,26.5,21.2,38.9,8.3,4.0,37.2,22113,4872.0,22113,475.0
22115,23.3,19.9,34.2,6.4,3.1,32.6,22115,3662.0,22115,1224.0
22117,33.1,24.3,46.1,9.9,5.2,38.9,22117,5035.0,22117,276.0
22121,23.0,19.3,39.0,7.0,3.8,34.7,22121,1575.0,22121,80.0
22125,20.7,19.7,42.6,7.3,3.8,36.3,22125,528.0,22125,18.0
22127,20.1,22.3,44.5,9.0,4.6,37.7,22127,1186.0,22127,23.0
28001,35.3,22.3,47.7,10.0,6.1,36.5,28001,1725.0,28001,259.0
28005,27.3,20.7,50.7,11.2,6.2,42.0,28005,2022.0,28005,44.0
28021,23.2,20.6,50.0,8.4,5.9,34.2,28021,549.0,28021,15.0
28023,24.3,19.9,46.5,9.3,5.1,39.9,28023,2124.0,28023,101.0
28029,29.0,19.0,47.3,8.4,4.9,38.6,28029,2089.0,28029,74.0
28031,26.3,22.0,46.2,9.2,5.1,39.0,28031,1467.0,28031,215.0
28035,28.6,19.0,40.2,7.0,3.9,35.3,28035,7942.0,28035,752.0
28037,25.1,22.0,48.0,10.1,5.5,40.7,28037,746.0,28037,34.0
28039,27.2,20.7,40.8,8.0,3.9,38.1,28039,1988.0,28039,360.0
28041,24.9,21.1,40.7,7.4,3.7,36.6,28041,874.0,28041,79.0
28045,25.4,16.8,41.3,8.5,3.9,39.6,28045,3990.0,28045,274.0
28047,30.6,18.7,40.2,7.3,3.8,36.9,28047,16134.0,28047,2456.0
28059,26.9,18.5,39.6,7.5,3.7,36.7,28059,12022.0,28059,1483.0
28061,28.9,19.7,50.1,9.3,5.4,39.0,28061,1236.0,28061,109.0
28063,28.8,21.4,55.8,9.2,6.4,38.2,28063,316.0,28063,72.0
28065,26.2,20.3,52.4,10.1,6.1,40.5,28065,1044.0,28065,70.0
28067,33.9,19.3,44.0,8.5,4.4,37.1,28067,4758.0,28067,192.0
28073,30.0,16.6,37.5,6.7,3.3,34.9,28073,4951.0,28073,651.0
28077,32.0,21.1,45.7,9.1,5.0,38.9,28077,1475.0,28077,10.0
28085,31.7,20.1,44.2,8.1,4.4,37.2,28085,2565.0,28085,184.0
28091,29.4,23.0,47.5,9.9,5.4,39.6,28091,2605.0,28091,77.0
28109,33.5,19.2,42.4,8.6,4.0,39.3,28109,5809.0,28109,280.0
28111,25.0,23.0,45.4,9.5,4.9,40.2,28111,1920.0,28111,79.0
28113,35.7,22.0,48.8,9.0,5.5,37.5,28113,3540.0,28113,291.0
28127,27.6,20.5,45.5,8.7,4.8,38.3,28127,2465.0,28127,219.0
28129,26.6,20.4,46.3,9.4,4.9,39.6,28129,1575.0,28129,8.0
